question_id,candidate_rank,video_id,title,source_segment_start_index,source_segment_end_index,start_second,end_second,start_transcript_text,end_transcript_text,transcript_excerpt,cosine_score,candidate_status,review_instruction
mit60001-q-034,4,9H6muyZjms0,"7. Testing, Debugging, Exceptions, and Assertions",479,489,1264.41,1310.26,"it won't hurt to just
make a quick copy of it.","Maybe it encountered
an error because","it won't hurt to just
make a quick copy of it.
Document maybe what worked
and what didn't in that copy.
And then make another copy, and
then you can modify your code.
So that's sort of a
high level introduction
to testing and debugging.
The rest of the class will
be on the error messages,
or on errors that you
will get in your programs.
So when your functions--
when you run functions,
or when you run your
program, at some point,
the program execution
is going to stop.
Maybe it encountered
an error because",0.47076,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-034,5,9H6muyZjms0,"7. Testing, Debugging, Exceptions, and Assertions",595,607,1667.834,1704.87,"Like if you want to print,
oh, the program finished,","That's not actually
a very good idea.","Like if you want to print,
oh, the program finished,
or if you want to close a
file, or something like that.
So.
We've encountered errors.
We've caught them.
What else can we do with
errors-- with exceptions.
Three other things.
So one is if we've
caught an error,
we can just fail silently.
What this means is,
you've caught an error,
and you just substitute whatever
erroneous value the user gave
you for some other value.
That's not actually
a very good idea.",0.467597,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-035,1,WPSeyjX1-4s,6. Recursion and Dictionaries,23,34,76.29,105.507,"And that led to both some nice
power and some opportunities","Today we're going to take
a different direction","And that led to both some nice
power and some opportunities
for challenges.
And, in particular, she showed
you things like aliasing,
where you could have two names
pointing to the same list
structure, and
because of that, you
could change the
contents of one,
it would change the appearance
of the contents of the other,
and that leads to
some nice challenges.
So the side effects
of mutability
are one of the things you're
going to see, both as a plus
and minus, as we go
through the course.
Today we're going to take
a different direction",0.477683,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-035,2,RvRKT-jXvko,"5. Tuples, Lists, Aliasing, Mutability, and Cloning",666,679,2000.09,2038.86,"So all of his
nicknames or aliases","from the Python
tutor, which is just","So all of his
nicknames or aliases
will refer to the
same person object
with these changed attributes.
Does that makes sense?
OK.
So that sort of idea
arises in lists.
So a list is like
a person object
whose value-- whose attributes
can change, for example.
And as they change, all
of the different aliases
for this object will point
to this changed object.
So let's see a few examples.
I apologize if this
is a little small,
but this I basically
copied and pasted
from the Python
tutor, which is just",0.460123,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-035,3,RvRKT-jXvko,"5. Tuples, Lists, Aliasing, Mutability, and Cloning",522,534,1588.759,1620.84,"The list that got
mutated is the list","So much like when we cast
a float to an integer,","The list that got
mutated is the list
that was passed into to here.
We're going look at one
example in a few slides that's
going to show this.
OK.
Another thing that we can do,
and this is often useful when
you're working with
data, is to convert lists
to strings and then
strings to lists.
Sometimes it might be useful
to work with strings as opposed
to a list and vice versa.
So this first line here,
list s takes in a string
and casts it to a list.
So much like when we cast
a float to an integer,",0.447112,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-035,4,RvRKT-jXvko,"5. Tuples, Lists, Aliasing, Mutability, and Cloning",511,521,1555.05,1588.759,"as functions that
operate on the list.",The list got mutated.,"as functions that
operate on the list.
Except that what these functions
do is they take in the list,
and they modify it.
But as functions, they
obviously return something
back to whoever called them.
And oftentimes, they're going
to return the value none.
So for example, if you are
going to do L.remove 2,
and you print that out, that
might print out none for you.
So you can't just assign the
value of this to a variable
and expect it to be
the mutated list.
The list got mutated.",0.416509,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-035,5,RvRKT-jXvko,"5. Tuples, Lists, Aliasing, Mutability, and Cloning",695,706,2071.15,2112.92,It contains three elements.,"That's the side effect
of lists mutable.","It contains three elements.
Hot is equal to warm.
It means I'm creating
an alias for this list.
And the alias is going to
be with this variable hot.
So notice warm and hot point
to the exact same object.
So on line 8 when I append
this string pink to my object,
since both of
these two variables
point to the exact
same object, if I'm
trying to access this object
through either variable,
they're both going to
print out the same thing.
And that's the side effect.
That's the side effect
of lists mutable.",0.384917,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-036,1,-DP1i2ZU9gk,8. Object Oriented Programming,204,218,565.6,609.43,"to interact with the object
and what data this object","that has the type, the
name of your class.","to interact with the object
and what data this object
is going to have.
So for example,
someone wrote code
that implements a
list class, right,
and we don't actually
know how that was done.
But we can find out.
So creating the class is
implementing the class
and figuring out data
representation and ways
to interact with the class.
Once that's done, you
can then use your class.
And you use the
class by creating
new instances of the class.
So when you create
a new instance,
you essentially
create a new object
that has the type, the
name of your class.",0.643946,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-036,2,FlGjISF3l78,9. Python Classes and Inheritance,38,50,114.219,152.74,"to be a little bit of recap just
to make sure that everyone's","What is the object, OK?","to be a little bit of recap just
to make sure that everyone's
on the same page
before I introduce
a couple of new concepts
related to classes.
So recall that when--
in the last lecture,
we talked about
writing code from two
different perspectives, right?
The first was from someone who
wanted to implement a class.
So implementing the class meant
defining your own object type.
So you defined the object type
when you defined the class.
And then you decided what
data attributes you wanted
to define in your object.
So what data makes
up the object?
What is the object, OK?",0.631561,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-036,3,-DP1i2ZU9gk,8. Object Oriented Programming,230,240,641.26,682.804,"are going to define your
own types of objects.","So the way we do that is
we have to define a class.","are going to define your
own types of objects.
So for today's
lecture we're going
to look at code
that's going to be
in the context of a
coordinate object.
And a coordinate
object is essentially
going to be an object
that's going to define
a point in an xy plane.
So x, y is going to be a
coordinate in a 2D plane.
So we're going to
write code that's
going to allow us to
define that kind of object.
So the way we do that is
we have to define a class.",0.618596,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-036,4,-DP1i2ZU9gk,8. Object Oriented Programming,266,277,749.95,789.22,"are going to be ways that we
can interact with the object.","So for our coordinate
example, it's","are going to be ways that we
can interact with the object.
The fact that they
belong to the class
means that the data and the
procedures that we write
are only going to work with
an object of this type.
OK.
If you try to use any of
the data or the procedures
with an object of
a different type,
you're going to get an
error because these data
and these attributes will
belong to this particular class.
So the data attributes is,
what is the object, right?
What is the data that
makes up the object?
So for our coordinate
example, it's",0.604128,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-036,5,FlGjISF3l78,9. Python Classes and Inheritance,177,185,529.7,554.39,"by maybe printing to the
screen or something like that.",else in the parentheses.,"by maybe printing to the
screen or something like that.
OK, this slide's also a recap
of how to create a class just
to make sure everyone's on
the same page before we go on.
So we defined a class
using this class keyword.
And we said, class,
the name of the class.
So now we're going to create
a more abstract Animal class.
We're going to see,
in the second half
of the lecture, what it
means to put something
else in the parentheses.",0.588628,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-037,1,7lQXYl_L28w,"11. Understanding Program Efficiency, Part 2",196,205,493.21,518.325,"And that's another trick
called binary search","You're going to have to look
at every element in the list","And that's another trick
called binary search
or, again, it's a version
of bisection search.
Suppose I give you a list,
a list of numbers, integers.
And I want to know if
a particular element is
in that list.
We saw, last time, you could
just walk down the list, just
iterate through the entire list
looking to see if it's there.
In the worst case, which
is what we worry about,
it's going to be linear.
You're going to have to look
at every element in the list",0.652432,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-037,2,SE4P7IVCunE,"3. String Manipulation, Guess and Check, Approximations, Bisection",743,752,2356.04,2394.58,"0, 1, 2, 3, 4, and so on?","So we have our
original search space.","0, 1, 2, 3, 4, and so on?
So with guess and check,
it would have taken me
76 guesses to get to the number,
whereas, with this bisection
search, that I just
did, it only took me 6.
Isn't that cool?
So that means that the
larger the space actually
is, that I need to
search, the better it
is to use bisection search,
this bisection search method.
So that's basically what
I'm illustrating here.
So we have our
original search space.",0.561858,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-037,3,7lQXYl_L28w,"11. Understanding Program Efficiency, Part 2",185,195,467.304,493.21,"All right, a little more
interesting-- not a little,","but especially, to show you how
we can reason about the growth.","All right, a little more
interesting-- not a little,
a lot more interesting--
are algorithms
that are logarithmic
in their complexity.
So they're going to
grow with the logarithm
of the size of the input.
You saw an example much
earlier in the term when Ana
showed you bisection search.
It was searching for a number
with a particular property.
I want to show you
another example,
both to let you recognize
the form of the algorithm,
but especially, to show you how
we can reason about the growth.",0.53667,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-037,4,6LOwPhPDwVc,12. Searching and Sorting,75,86,196.38,222.87,"The worst case
behavior is linear.",Right?,"The worst case
behavior is linear.
In the worst case, the
element's not in the list.
I got to look at everything.
So it's going to be linear
in terms of complexity.
And then we looked
at bisection search,
where we said the list
needs to be sorted.
But if it is, we can actually
be much more efficient
because we can take advantage
of the sorting to cut down
the size of the problem.
And I'll remind you
about both of those.
There was our simple
little linear search.
Right?",0.535784,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-037,5,6LOwPhPDwVc,12. Searching and Sorting,38,49,113.6,142.04,"And we saw simple things
like exhaustive enumeration.","and I want to know how do I
find a particular student,","And we saw simple things
like exhaustive enumeration.
We'd go through all
the possibilities.
We saw our first version
of bisection search
there, where you would
do approximations.
Newton-Raphson-- these are all
examples of a search algorithm
where the collection
is implicit.
So all the numbers between some
point that some other point.
More common is a
search algorithm
where the collection
is explicit.
I don't know.
For example, I've got all
the data records of students
and I want to know how do I
find a particular student,",0.532258,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-038,1,o9nW0uBqvEo,"10. Understanding Program Efficiency, Part 1",972,981,2375.83,2401.78,"Imagine I'll have
an unsorted list.","As soon as I find it, I'm
going to send-- sorry--","Imagine I'll have
an unsorted list.
Arbitrary order.
Here's another way of
doing the linear search.
Looks a little bit faster.
I'm going to set a flag
initially to false.
And then I'm going
to loop for i from 0
up to the length of L.
I'm going to use that
to index into the list, pull
out each element of the list
in turn, and check to see is
it the thing I'm looking for.
As soon as I find it, I'm
going to send-- sorry--",0.551643,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-038,2,7lQXYl_L28w,"11. Understanding Program Efficiency, Part 2",196,205,493.21,518.325,"And that's another trick
called binary search","You're going to have to look
at every element in the list","And that's another trick
called binary search
or, again, it's a version
of bisection search.
Suppose I give you a list,
a list of numbers, integers.
And I want to know if
a particular element is
in that list.
We saw, last time, you could
just walk down the list, just
iterate through the entire list
looking to see if it's there.
In the worst case, which
is what we worry about,
it's going to be linear.
You're going to have to look
at every element in the list",0.532091,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-038,3,6LOwPhPDwVc,12. Searching and Sorting,75,86,196.38,222.87,"The worst case
behavior is linear.",Right?,"The worst case
behavior is linear.
In the worst case, the
element's not in the list.
I got to look at everything.
So it's going to be linear
in terms of complexity.
And then we looked
at bisection search,
where we said the list
needs to be sorted.
But if it is, we can actually
be much more efficient
because we can take advantage
of the sorting to cut down
the size of the problem.
And I'll remind you
about both of those.
There was our simple
little linear search.
Right?",0.524354,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-038,4,o9nW0uBqvEo,"10. Understanding Program Efficiency, Part 1",1102,1114,2692.742,2721.37,"I want you to hold
on to that idea,",to get to the last example.,"I want you to hold
on to that idea,
because we're going to come
back to the sorted list
next week to see
that there actually
are much more efficient ways
to use the fact that a list is
sorted to do the search.
But both of these versions
same order growth, order n.
OK.
So lurching through a
list-- right, sorry--
searching through
a list in sequence
is linear because of that loop.
There are other things
that have a similar flavor.
And I'm going to
do these quickly
to get to the last example.",0.524126,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-038,5,6LOwPhPDwVc,12. Searching and Sorting,63,74,169.487,196.38,"Now you've already seen
some of this, right?","What we saw is that the
expected-- sorry, not expected.","Now you've already seen
some of this, right?
We did search where we said,
we can do linear search.
Brute force.
Just walk down the list
looking at everything
till we either find the
thing we're looking for
or we get to the
end of the list.
Sometimes also called
British Museum algorithm
or exhaustive enumeration.
I go through
everything in the list.
Nice news is, the list
doesn't have to be sorted.
It could be just
in arbitrary order.
What we saw is that the
expected-- sorry, not expected.",0.515957,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-039,1,9H6muyZjms0,"7. Testing, Debugging, Exceptions, and Assertions",216,227,508.13,541.32,"do, the greater the likelihood
that your program is correct.","with some test cases that hit
upon all of the possible paths","do, the greater the likelihood
that your program is correct.
But there's actually two more
rigorous ways to do testing.
And one is black box
testing and the other one
is glass box testing.
In black box testing,
you're assuming
you have the specifications
to a function.
So that's the docstring.
All you're looking at is
the docstring and coming
up with some test
cases based on that.
In glass box testing,
you have the code
itself and you're
trying to come up
with some test cases that hit
upon all of the possible paths",0.588504,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-039,2,9H6muyZjms0,"7. Testing, Debugging, Exceptions, and Assertions",253,265,613.72,654.36,"is that you are doing you are
creating the test cases based","going through once,
going through twice,","is that you are doing you are
creating the test cases based
on the specifications only.
Glass box testing, you're
using the code itself
to guide your test cases.
So if you have a piece
of code and you come up
with a test case that goes
through every single possible
combination of input-- of
every single possible path
through the code, then that test
set is called path complete.
The problem with this is
when you encounter loops,
for example.
Every single possible
path through a loop
is maybe the code not going
through the loop at all,
going through once,
going through twice,",0.535824,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-039,3,9H6muyZjms0,"7. Testing, Debugging, Exceptions, and Assertions",241,252,577.18,613.72,"The test cases that you come
up with for this function","So the important thing
about black box testing","The test cases that you come
up with for this function
are going to be
exactly the same.
Right?
No matter what the
implementation.
So for this particular
function, here's a sample set.
We check the boundary,
we check perfect squares,
we can check some number
that's less than 1,
we can check maybe irrationals,
and then you do extreme tests.
So when either epsilon is
really large or epsilon
is really small, or x is really
large or x is really small,
and all the possible
combinations of those.
So the important thing
about black box testing",0.490638,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-039,4,9H6muyZjms0,"7. Testing, Debugging, Exceptions, and Assertions",266,276,654.36,678.97,"going through three times, four
times, five times, and so on.","For for loops, make sure
you have a test case where","going through three times, four
times, five times, and so on.
Right?
Which could be a
very, very big test.
So instead there are
actually some guidelines
for when you're dealing with
loops and things like that.
So for branches, when you're
doing glass box testing,
it's important-- you
should just exercise
all of the parts
of the conditional.
So make sure you
have a test case that
goes through each part
of the conditional.
For for loops, make sure
you have a test case where",0.488732,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-039,5,9H6muyZjms0,"7. Testing, Debugging, Exceptions, and Assertions",301,314,753.45,793.38,"So this code incorrectly
classifies minus 1",The history of debugging.,"So this code incorrectly
classifies minus 1
as returning minus
1, which is wrong.
So for glass box
testing, in addition to
making sure you're going
through all the possible paths
through the code,
you also want to make
sure you hit upon any
boundary condition.
So in this case, for
branches, minus 1
is a boundary condition.
So you've created a test suite,
you've tested your program,
chances are you found a bug.
What do you do now?
All right.
Quick sort of detour into
a little bit of history.
The history of debugging.",0.460989,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-040,1,9H6muyZjms0,"7. Testing, Debugging, Exceptions, and Assertions",798,809,2357.32,2400.97,"So if you run the
function, and you give it","the function's going to
immediately terminate.","So if you run the
function, and you give it
a list that is empty,
this becomes false,
so the assert is
false, and we're
going to print out an assertion
error, no grades data.
If the assert is false, the
function does not continue.
It stops right there.
Why does it behave this way?
Well, assertions are
great to make sure
that preconditions and
post-conditions on functions
are exactly as you expect.
So as soon as an
assert becomes false,
the function's going to
immediately terminate.",0.552652,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-040,2,9H6muyZjms0,"7. Testing, Debugging, Exceptions, and Assertions",821,832,2432.15,2475.864,"assert being false
a lot earlier.","are being held as the
values are being passed in.","assert being false
a lot earlier.
So it'll be a lot
easier to figure out
where the bug came from.
And you won't have to
trace back so many steps.
So this is basically
what I said,
you really want to spot the bugs
as soon as they're introduced.
And exceptions are good
if you want to raise them
when the user supplies
bad data input,
but assertions are
used to make sure
that the types and other-- the
types of inputs to functions,
maybe other conditions
on inputs to functions,
are being held as the
values are being passed in.",0.537628,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-040,3,9H6muyZjms0,"7. Testing, Debugging, Exceptions, and Assertions",537,548,1461.39,1510.09,"it's going to give
a value error.","So bug in user input is nicer
than this whole lot here.","it's going to give
a value error.
Now if I run the same
piece of code with
try-- with a try except block.
I run it, if I give it
regular numbers, it's fine.
But if I'm being a cheeky
user, and I say three,
automatically this would
have raised the value error
in the previous
version of the program.
But in this version
of the program,
the programmer
handled the exception
or caught the
exception, and printed
out this nicer looking message.
So bug in user input is nicer
than this whole lot here.",0.43729,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-040,4,9H6muyZjms0,"7. Testing, Debugging, Exceptions, and Assertions",787,797,2317.36,2357.32,"This is the same average
function we've seen before.","represents what do you print out
if the assertion does not hold.","This is the same average
function we've seen before.
Here, instead of
using exceptions,
we're going to use
an assert statement.
And the assert statement we're
putting right at the front.
At the beginning of
the function, sorry.
And the key word is assert.
The next part of the assert
is what the function expects.
So we expect that the length
of grades is not equal to 0.
So has to be greater than 0.
And then we have a
string here, which
represents what do you print out
if the assertion does not hold.",0.431128,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-040,5,9H6muyZjms0,"7. Testing, Debugging, Exceptions, and Assertions",490,503,1310.26,1353.7,of some unexpected condition.,"In Python, you can actually
have handlers for exceptions.","of some unexpected condition.
And when that happens
you get an exception.
So the error is
called an exception.
And it's called an exception
because it was an exception
to what was expected.
To what the program expected.
So all of these errors
that I've talked
about in the previous
slides are actually
examples of exceptions.
And there are actually
many other types
of exceptions, which you'll
see as you go on in this course
and also in 60002.
So how do we deal
with these exceptions?
In Python, you can actually
have handlers for exceptions.",0.40993,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-041,1,vqn_yk5aFcI,Class Definition,0,12,0.79,38.02,"The following content is
provided under a Creative",OK.,"The following content is
provided under a Creative
Commons license.
Your support will help
MIT OpenCourseWare
continue to offer high quality
educational resources for free.
To make a donation or
view additional materials
from hundreds of MIT courses,
visit MIT OpenCourseWare
at ocw.mit.edu.
PROFESSOR: So, which
of the following
is a good and valid definition
for a class representing a car?
OK, most of the people
I think have gotten it,
which is the red, which
says class car object,
and that's perfect.
OK.",0.534551,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-041,2,FlGjISF3l78,9. Python Classes and Inheritance,177,185,529.7,554.39,"by maybe printing to the
screen or something like that.",else in the parentheses.,"by maybe printing to the
screen or something like that.
OK, this slide's also a recap
of how to create a class just
to make sure everyone's on
the same page before we go on.
So we defined a class
using this class keyword.
And we said, class,
the name of the class.
So now we're going to create
a more abstract Animal class.
We're going to see,
in the second half
of the lecture, what it
means to put something
else in the parentheses.",0.528109,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-041,3,FlGjISF3l78,9. Python Classes and Inheritance,65,78,187.98,225.61,"Once you created
instances of objects,","In this case, we
decided we wanted","Once you created
instances of objects,
you were able to do
operations on them.
So you were able to see
what methods whoever
implemented the class added.
And then, you can
use those methods
in order to do operations
with your instances.
So just looking at the
coordinate example we
saw last time, a little
bit more in detail
about what that meant--
so we had a class
definition of an object
type, which included deciding
what the class name was.
And the class name
basically told
Python what type of an
object this was, OK?
In this case, we
decided we wanted",0.518247,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-041,4,2__KumJsGXc,Class Instance,0,12,0.79,40.2,"The following content is
provided under a Creative","and then two
parameters-- w and d.","The following content is
provided under a Creative
Commons license.
Your support will help
MIT OpenCourseWare
continue to offer high quality
educational resources for free.
To make a donation or
view additional materials
from hundreds of MIT courses,
visit MIT OpenCourseWare
at ocw.mit.edu.
PROFESSOR: We have
this definition
for the class object.
I've created the init for you.
And here I'm giving
it ""self,"" which
is the first thing that
you have to give it,
and then two
parameters-- w and d.",0.514755,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-041,5,-DP1i2ZU9gk,8. Object Oriented Programming,204,218,565.6,609.43,"to interact with the object
and what data this object","that has the type, the
name of your class.","to interact with the object
and what data this object
is going to have.
So for example,
someone wrote code
that implements a
list class, right,
and we don't actually
know how that was done.
But we can find out.
So creating the class is
implementing the class
and figuring out data
representation and ways
to interact with the class.
Once that's done, you
can then use your class.
And you use the
class by creating
new instances of the class.
So when you create
a new instance,
you essentially
create a new object
that has the type, the
name of your class.",0.502792,candidate_requires_human_source_review,Read source before accepting any video/time range.
mit60001-q-042,,,,,,,,,,,,not_applicable_out_of_scope,Do not attach corpus evidence.
mit60001-q-043,,,,,,,,,,,,not_applicable_out_of_scope,Do not attach corpus evidence.
mit60001-q-044,,,,,,,,,,,,not_applicable_out_of_scope,Do not attach corpus evidence.
