reranking_run_id,retrieval_method,question_id,candidate_depth,first_relevant_rank,reciprocal_rank,chunks_to_full_coverage,score_type,top_3_chunk_ids_json,top_3_scores_json,top_3_relevant_flags_json,top_10_chunk_ids_json,top_10_scores_json,top_10_relevant_flags_json
mit60001_rerank_46564f781c27d679,cross_encoder_ms_marco_minilm_l6_v2,mit60001-q-029,50,3,0.333333333,3,cross_encoder_raw_logit,"[""MjbuarJ7SE0:semantic_cosine_wp240_v1:27"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:29"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:21""]","[3.88398457,2.25441551,2.15041161]","[false,false,true]","[""MjbuarJ7SE0:semantic_cosine_wp240_v1:27"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:29"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:21"",""RvRKT-jXvko:semantic_cosine_wp240_v1:36"",""RvRKT-jXvko:semantic_cosine_wp240_v1:9"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:20"",""9H6muyZjms0:semantic_cosine_wp240_v1:39"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:22"",""RvRKT-jXvko:semantic_cosine_wp240_v1:11"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:37""]","[3.88398457,2.25441551,2.15041161,1.64684153,1.61236191,1.01103663,0.80803704,0.17015532,0.1291336,-0.24363898]","[false,false,true,false,false,true,false,false,false,false]"
mit60001_rerank_46564f781c27d679,dense_baseline_v1,mit60001-q-030,50,1,1.0,2,dense_cosine,"[""-DP1i2ZU9gk:semantic_cosine_wp240_v1:21"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:22"",""FlGjISF3l78:semantic_cosine_wp240_v1:5""]","[0.64769745,0.59968829,0.58524549]","[true,true,false]","[""-DP1i2ZU9gk:semantic_cosine_wp240_v1:21"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:22"",""FlGjISF3l78:semantic_cosine_wp240_v1:5"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:7"",""FlGjISF3l78:semantic_cosine_wp240_v1:3"",""FlGjISF3l78:semantic_cosine_wp240_v1:39"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:24"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:34"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:28"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:25""]","[0.64769745,0.59968829,0.58524549,0.54760122,0.53446507,0.52129906,0.51155138,0.48152354,0.47763109,0.47455269]","[true,true,false,false,false,false,false,false,false,false]"
mit60001_rerank_46564f781c27d679,cross_encoder_ms_marco_minilm_l6_v2,mit60001-q-030,50,1,1.0,1,cross_encoder_raw_logit,"[""-DP1i2ZU9gk:semantic_cosine_wp240_v1:22"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:28"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:25""]","[1.0274415,0.75907862,0.02631874]","[true,false,false]","[""-DP1i2ZU9gk:semantic_cosine_wp240_v1:22"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:28"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:25"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:39"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:24"",""_ax4eNMI9Dw:semantic_cosine_wp240_v1:1"",""FlGjISF3l78:semantic_cosine_wp240_v1:24"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:21"",""FlGjISF3l78:semantic_cosine_wp240_v1:38"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:34""]","[1.0274415,0.75907862,0.02631874,-0.26750255,-1.59349751,-1.80649042,-1.86904919,-1.90143323,-2.82660484,-3.10096979]","[true,false,false,false,false,false,false,true,false,false]"
mit60001_rerank_46564f781c27d679,dense_baseline_v1,mit60001-q-031,50,3,0.333333333,5,dense_cosine,"[""RvRKT-jXvko:semantic_cosine_wp240_v1:47"",""RvRKT-jXvko:semantic_cosine_wp240_v1:37"",""RvRKT-jXvko:semantic_cosine_wp240_v1:49""]","[0.64767075,0.63116598,0.5633269]","[false,false,true]","[""RvRKT-jXvko:semantic_cosine_wp240_v1:47"",""RvRKT-jXvko:semantic_cosine_wp240_v1:37"",""RvRKT-jXvko:semantic_cosine_wp240_v1:49"",""RvRKT-jXvko:semantic_cosine_wp240_v1:33"",""RvRKT-jXvko:semantic_cosine_wp240_v1:44"",""RvRKT-jXvko:semantic_cosine_wp240_v1:27"",""RvRKT-jXvko:semantic_cosine_wp240_v1:43"",""SrkqbLOQcEo:semantic_cosine_wp240_v1:1"",""SrkqbLOQcEo:semantic_cosine_wp240_v1:3"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:1""]","[0.64767075,0.63116598,0.5633269,0.54920876,0.53193498,0.5067091,0.49601167,0.48582494,0.48568997,0.47223973]","[false,false,true,false,true,false,true,false,false,false]"
mit60001_rerank_46564f781c27d679,cross_encoder_ms_marco_minilm_l6_v2,mit60001-q-031,50,8,0.125,10,cross_encoder_raw_logit,"[""WPSeyjX1-4s:semantic_cosine_wp240_v1:1"",""RvRKT-jXvko:semantic_cosine_wp240_v1:37"",""RvRKT-jXvko:semantic_cosine_wp240_v1:31""]","[1.61884999,1.39719057,-0.6157515]","[false,false,false]","[""WPSeyjX1-4s:semantic_cosine_wp240_v1:1"",""RvRKT-jXvko:semantic_cosine_wp240_v1:37"",""RvRKT-jXvko:semantic_cosine_wp240_v1:31"",""RvRKT-jXvko:semantic_cosine_wp240_v1:33"",""RvRKT-jXvko:semantic_cosine_wp240_v1:30"",""RvRKT-jXvko:semantic_cosine_wp240_v1:47"",""SrkqbLOQcEo:semantic_cosine_wp240_v1:3"",""RvRKT-jXvko:semantic_cosine_wp240_v1:43"",""SrkqbLOQcEo:semantic_cosine_wp240_v1:1"",""RvRKT-jXvko:semantic_cosine_wp240_v1:50""]","[1.61884999,1.39719057,-0.6157515,-0.8074587,-0.84931982,-0.87211221,-1.24904609,-1.57477498,-2.29608583,-2.60976505]","[false,false,false,false,false,false,false,true,false,true]"
mit60001_rerank_46564f781c27d679,dense_baseline_v1,mit60001-q-032,50,3,0.333333333,4,dense_cosine,"[""9H6muyZjms0:semantic_cosine_wp240_v1:31"",""9H6muyZjms0:semantic_cosine_wp240_v1:37"",""9H6muyZjms0:semantic_cosine_wp240_v1:41""]","[0.4688254,0.43308502,0.4193334]","[false,false,true]","[""9H6muyZjms0:semantic_cosine_wp240_v1:31"",""9H6muyZjms0:semantic_cosine_wp240_v1:37"",""9H6muyZjms0:semantic_cosine_wp240_v1:41"",""9H6muyZjms0:semantic_cosine_wp240_v1:35"",""9H6muyZjms0:semantic_cosine_wp240_v1:32"",""9H6muyZjms0:semantic_cosine_wp240_v1:38"",""9H6muyZjms0:semantic_cosine_wp240_v1:33"",""9H6muyZjms0:semantic_cosine_wp240_v1:34"",""9H6muyZjms0:semantic_cosine_wp240_v1:51"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:27""]","[0.4688254,0.43308502,0.4193334,0.40925062,0.39561224,0.37368897,0.32516098,0.32045454,0.29322216,0.25470126]","[false,false,true,true,false,false,true,true,false,false]"
mit60001_rerank_46564f781c27d679,cross_encoder_ms_marco_minilm_l6_v2,mit60001-q-032,50,1,1.0,4,cross_encoder_raw_logit,"[""9H6muyZjms0:semantic_cosine_wp240_v1:41"",""9H6muyZjms0:semantic_cosine_wp240_v1:37"",""9H6muyZjms0:semantic_cosine_wp240_v1:32""]","[0.45564952,-0.62358111,-1.62032461]","[true,false,false]","[""9H6muyZjms0:semantic_cosine_wp240_v1:41"",""9H6muyZjms0:semantic_cosine_wp240_v1:37"",""9H6muyZjms0:semantic_cosine_wp240_v1:32"",""9H6muyZjms0:semantic_cosine_wp240_v1:35"",""9H6muyZjms0:semantic_cosine_wp240_v1:31"",""9H6muyZjms0:semantic_cosine_wp240_v1:52"",""9H6muyZjms0:semantic_cosine_wp240_v1:43"",""9H6muyZjms0:semantic_cosine_wp240_v1:50"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:74"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:27""]","[0.45564952,-0.62358111,-1.62032461,-2.86339045,-4.84724236,-5.60782051,-6.58452511,-8.36759567,-9.64165878,-9.90305614]","[true,false,false,true,false,false,false,false,false,false]"
mit60001_rerank_46564f781c27d679,dense_baseline_v1,mit60001-q-033,50,2,0.5,2,dense_cosine,"[""RvRKT-jXvko:semantic_cosine_wp240_v1:0"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:13"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:54""]","[0.69880611,0.64186931,0.63102221]","[false,true,false]","[""RvRKT-jXvko:semantic_cosine_wp240_v1:0"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:13"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:54"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:12"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:6"",""9H6muyZjms0:semantic_cosine_wp240_v1:6"",""nykOeWgQcHM:semantic_cosine_wp240_v1:7"",""nykOeWgQcHM:semantic_cosine_wp240_v1:6"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:11"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:11""]","[0.69880611,0.64186931,0.63102221,0.61642092,0.60700858,0.60421628,0.58462334,0.56275326,0.55805469,0.54890114]","[false,true,false,false,false,false,false,false,false,false]"
mit60001_rerank_46564f781c27d679,cross_encoder_ms_marco_minilm_l6_v2,mit60001-q-033,50,2,0.5,2,cross_encoder_raw_logit,"[""MjbuarJ7SE0:semantic_cosine_wp240_v1:6"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:13"",""RvRKT-jXvko:semantic_cosine_wp240_v1:0""]","[2.21662354,1.50214911,0.4076435]","[false,true,false]","[""MjbuarJ7SE0:semantic_cosine_wp240_v1:6"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:13"",""RvRKT-jXvko:semantic_cosine_wp240_v1:0"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:11"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:12"",""9H6muyZjms0:semantic_cosine_wp240_v1:6"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:54"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:11"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:15"",""FlGjISF3l78:semantic_cosine_wp240_v1:66""]","[2.21662354,1.50214911,0.4076435,0.40252212,-0.82436275,-0.99433553,-2.17102766,-3.96378303,-4.13127232,-4.51570415]","[false,true,false,false,false,false,false,false,false,false]"
mit60001_rerank_46564f781c27d679,dense_baseline_v1,mit60001-q-034,50,2,0.5,5,dense_cosine,"[""9H6muyZjms0:semantic_cosine_wp240_v1:31"",""9H6muyZjms0:semantic_cosine_wp240_v1:25"",""9H6muyZjms0:semantic_cosine_wp240_v1:20""]","[0.54773521,0.51795828,0.50825918]","[false,true,false]","[""9H6muyZjms0:semantic_cosine_wp240_v1:31"",""9H6muyZjms0:semantic_cosine_wp240_v1:25"",""9H6muyZjms0:semantic_cosine_wp240_v1:20"",""9H6muyZjms0:semantic_cosine_wp240_v1:22"",""9H6muyZjms0:semantic_cosine_wp240_v1:7"",""9H6muyZjms0:semantic_cosine_wp240_v1:11"",""4WtaFLayz_w:semantic_cosine_wp240_v1:6"",""nykOeWgQcHM:semantic_cosine_wp240_v1:35"",""9H6muyZjms0:semantic_cosine_wp240_v1:9"",""9H6muyZjms0:semantic_cosine_wp240_v1:28""]","[0.54773521,0.51795828,0.50825918,0.477332,0.47128499,0.46506423,0.45371506,0.44291827,0.43791029,0.43433988]","[false,true,false,false,true,false,false,false,false,false]"
mit60001_rerank_46564f781c27d679,cross_encoder_ms_marco_minilm_l6_v2,mit60001-q-034,50,2,0.5,3,cross_encoder_raw_logit,"[""9H6muyZjms0:semantic_cosine_wp240_v1:31"",""9H6muyZjms0:semantic_cosine_wp240_v1:25"",""9H6muyZjms0:semantic_cosine_wp240_v1:7""]","[4.88321114,4.72978258,1.94460106]","[false,true,true]","[""9H6muyZjms0:semantic_cosine_wp240_v1:31"",""9H6muyZjms0:semantic_cosine_wp240_v1:25"",""9H6muyZjms0:semantic_cosine_wp240_v1:7"",""9H6muyZjms0:semantic_cosine_wp240_v1:9"",""nykOeWgQcHM:semantic_cosine_wp240_v1:35"",""9H6muyZjms0:semantic_cosine_wp240_v1:28"",""9H6muyZjms0:semantic_cosine_wp240_v1:18"",""9H6muyZjms0:semantic_cosine_wp240_v1:8"",""9H6muyZjms0:semantic_cosine_wp240_v1:21"",""9H6muyZjms0:semantic_cosine_wp240_v1:20""]","[4.88321114,4.72978258,1.94460106,1.35196757,1.1171813,-1.50937188,-1.7383368,-2.00272894,-3.77301288,-4.09994125]","[false,true,true,false,false,false,false,true,false,false]"
mit60001_rerank_46564f781c27d679,dense_baseline_v1,mit60001-q-035,50,2,0.5,4,dense_cosine,"[""RvRKT-jXvko:semantic_cosine_wp240_v1:47"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:1"",""RvRKT-jXvko:semantic_cosine_wp240_v1:37""]","[0.46366006,0.46217555,0.45488301]","[false,true,false]","[""RvRKT-jXvko:semantic_cosine_wp240_v1:47"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:1"",""RvRKT-jXvko:semantic_cosine_wp240_v1:37"",""RvRKT-jXvko:semantic_cosine_wp240_v1:49"",""RvRKT-jXvko:semantic_cosine_wp240_v1:52"",""RvRKT-jXvko:semantic_cosine_wp240_v1:44"",""SrkqbLOQcEo:semantic_cosine_wp240_v1:1"",""RvRKT-jXvko:semantic_cosine_wp240_v1:55"",""SrkqbLOQcEo:semantic_cosine_wp240_v1:3"",""RvRKT-jXvko:semantic_cosine_wp240_v1:51""]","[0.46366006,0.46217555,0.45488301,0.39418972,0.38049626,0.37656111,0.31330884,0.3004854,0.29912794,0.29899538]","[false,true,false,true,false,false,false,false,false,false]"
mit60001_rerank_46564f781c27d679,cross_encoder_ms_marco_minilm_l6_v2,mit60001-q-035,50,1,1.0,2,cross_encoder_raw_logit,"[""WPSeyjX1-4s:semantic_cosine_wp240_v1:1"",""RvRKT-jXvko:semantic_cosine_wp240_v1:50"",""RvRKT-jXvko:semantic_cosine_wp240_v1:44""]","[-0.34349969,-3.58150244,-6.40808392]","[true,true,false]","[""WPSeyjX1-4s:semantic_cosine_wp240_v1:1"",""RvRKT-jXvko:semantic_cosine_wp240_v1:50"",""RvRKT-jXvko:semantic_cosine_wp240_v1:44"",""RvRKT-jXvko:semantic_cosine_wp240_v1:25"",""RvRKT-jXvko:semantic_cosine_wp240_v1:51"",""RvRKT-jXvko:semantic_cosine_wp240_v1:54"",""RvRKT-jXvko:semantic_cosine_wp240_v1:52"",""RvRKT-jXvko:semantic_cosine_wp240_v1:49"",""RvRKT-jXvko:semantic_cosine_wp240_v1:47"",""RvRKT-jXvko:semantic_cosine_wp240_v1:37""]","[-0.34349969,-3.58150244,-6.40808392,-7.91177464,-8.08922768,-8.328125,-8.43196201,-8.5304184,-9.060812,-9.92284584]","[true,true,false,false,false,false,false,true,false,false]"
mit60001_rerank_46564f781c27d679,dense_baseline_v1,mit60001-q-037,50,1,1.0,6,dense_cosine,"[""7lQXYl_L28w:semantic_cosine_wp240_v1:13"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:2"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:3""]","[0.64719677,0.56745994,0.5392983]","[true,false,false]","[""7lQXYl_L28w:semantic_cosine_wp240_v1:13"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:2"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:3"",""SE4P7IVCunE:semantic_cosine_wp240_v1:29"",""7lQXYl_L28w:semantic_cosine_wp240_v1:15"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:4"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:70"",""SE4P7IVCunE:semantic_cosine_wp240_v1:53"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:14"",""7lQXYl_L28w:semantic_cosine_wp240_v1:19""]","[0.64719677,0.56745994,0.5392983,0.50525534,0.49203742,0.48872811,0.48003167,0.46854722,0.46326423,0.45160824]","[true,false,false,false,false,true,false,false,false,false]"
mit60001_rerank_46564f781c27d679,cross_encoder_ms_marco_minilm_l6_v2,mit60001-q-037,50,2,0.5,3,cross_encoder_raw_logit,"[""6LOwPhPDwVc:semantic_cosine_wp240_v1:14"",""7lQXYl_L28w:semantic_cosine_wp240_v1:13"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:4""]","[0.3998577,-0.26543975,-1.21746612]","[false,true,true]","[""6LOwPhPDwVc:semantic_cosine_wp240_v1:14"",""7lQXYl_L28w:semantic_cosine_wp240_v1:13"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:4"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:3"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:16"",""7lQXYl_L28w:semantic_cosine_wp240_v1:14"",""7lQXYl_L28w:semantic_cosine_wp240_v1:15"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:61"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:70"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:21""]","[0.3998577,-0.26543975,-1.21746612,-1.38623905,-2.60982728,-2.83956623,-3.20810127,-4.45850229,-5.90215874,-5.98051643]","[false,true,true,false,false,true,false,false,false,false]"
mit60001_rerank_46564f781c27d679,dense_baseline_v1,mit60001-q-038,50,5,0.2,5,dense_cosine,"[""6LOwPhPDwVc:semantic_cosine_wp240_v1:14"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:70"",""7lQXYl_L28w:semantic_cosine_wp240_v1:13""]","[0.54813755,0.54386324,0.53487241]","[false,false,false]","[""6LOwPhPDwVc:semantic_cosine_wp240_v1:14"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:70"",""7lQXYl_L28w:semantic_cosine_wp240_v1:13"",""7lQXYl_L28w:semantic_cosine_wp240_v1:15"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:4"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:17"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:68"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:2"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:61"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:3""]","[0.54813755,0.54386324,0.53487241,0.52004397,0.51728368,0.50130391,0.47926769,0.47904372,0.45418715,0.44937688]","[false,false,false,false,true,false,false,false,false,true]"
mit60001_rerank_46564f781c27d679,cross_encoder_ms_marco_minilm_l6_v2,mit60001-q-038,50,2,0.5,2,cross_encoder_raw_logit,"[""6LOwPhPDwVc:semantic_cosine_wp240_v1:14"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:4"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:70""]","[2.30106044,-1.30025697,-2.19393516]","[false,true,false]","[""6LOwPhPDwVc:semantic_cosine_wp240_v1:14"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:4"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:70"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:16"",""7lQXYl_L28w:semantic_cosine_wp240_v1:14"",""RvRKT-jXvko:semantic_cosine_wp240_v1:42"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:17"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:21"",""7lQXYl_L28w:semantic_cosine_wp240_v1:13"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:15""]","[2.30106044,-1.30025697,-2.19393516,-2.4119904,-3.04887581,-3.27725315,-3.27873683,-3.41933346,-3.49994802,-3.85614347]","[false,true,false,false,false,false,false,false,false,false]"
mit60001_rerank_46564f781c27d679,dense_baseline_v1,mit60001-q-039,50,1,1.0,2,dense_cosine,"[""9H6muyZjms0:semantic_cosine_wp240_v1:15"",""9H6muyZjms0:semantic_cosine_wp240_v1:13"",""9H6muyZjms0:semantic_cosine_wp240_v1:17""]","[0.67595756,0.59078383,0.52976424]","[true,true,false]","[""9H6muyZjms0:semantic_cosine_wp240_v1:15"",""9H6muyZjms0:semantic_cosine_wp240_v1:13"",""9H6muyZjms0:semantic_cosine_wp240_v1:17"",""9H6muyZjms0:semantic_cosine_wp240_v1:16"",""9H6muyZjms0:semantic_cosine_wp240_v1:14"",""9H6muyZjms0:semantic_cosine_wp240_v1:0"",""9H6muyZjms0:semantic_cosine_wp240_v1:9"",""0jljZRnHwOI:semantic_cosine_wp240_v1:20"",""9H6muyZjms0:semantic_cosine_wp240_v1:49"",""nykOeWgQcHM:semantic_cosine_wp240_v1:5""]","[0.67595756,0.59078383,0.52976424,0.4834421,0.43848023,0.36398536,0.31358653,0.31005135,0.28912303,0.28563297]","[true,true,false,false,false,false,false,false,false,false]"
mit60001_rerank_46564f781c27d679,cross_encoder_ms_marco_minilm_l6_v2,mit60001-q-039,50,1,1.0,2,cross_encoder_raw_logit,"[""9H6muyZjms0:semantic_cosine_wp240_v1:13"",""9H6muyZjms0:semantic_cosine_wp240_v1:15"",""9H6muyZjms0:semantic_cosine_wp240_v1:14""]","[5.47804832,4.23502636,-0.19779162]","[true,true,false]","[""9H6muyZjms0:semantic_cosine_wp240_v1:13"",""9H6muyZjms0:semantic_cosine_wp240_v1:15"",""9H6muyZjms0:semantic_cosine_wp240_v1:14"",""9H6muyZjms0:semantic_cosine_wp240_v1:16"",""9H6muyZjms0:semantic_cosine_wp240_v1:17"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:8"",""9H6muyZjms0:semantic_cosine_wp240_v1:11"",""9H6muyZjms0:semantic_cosine_wp240_v1:12"",""9H6muyZjms0:semantic_cosine_wp240_v1:46"",""9H6muyZjms0:semantic_cosine_wp240_v1:31""]","[5.47804832,4.23502636,-0.19779162,-1.42312694,-2.15043736,-8.05977821,-9.5795393,-9.6548233,-10.25427818,-10.54932594]","[true,true,false,false,false,false,false,true,false,false]"
mit60001_rerank_46564f781c27d679,dense_baseline_v1,mit60001-q-040,50,4,0.25,4,dense_cosine,"[""9H6muyZjms0:semantic_cosine_wp240_v1:51"",""9H6muyZjms0:semantic_cosine_wp240_v1:31"",""9H6muyZjms0:semantic_cosine_wp240_v1:49""]","[0.55317825,0.53251076,0.5178718]","[false,false,false]","[""9H6muyZjms0:semantic_cosine_wp240_v1:51"",""9H6muyZjms0:semantic_cosine_wp240_v1:31"",""9H6muyZjms0:semantic_cosine_wp240_v1:49"",""9H6muyZjms0:semantic_cosine_wp240_v1:52"",""9H6muyZjms0:semantic_cosine_wp240_v1:50"",""9H6muyZjms0:semantic_cosine_wp240_v1:35"",""9H6muyZjms0:semantic_cosine_wp240_v1:41"",""9H6muyZjms0:semantic_cosine_wp240_v1:37"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:45"",""9H6muyZjms0:semantic_cosine_wp240_v1:13""]","[0.55317825,0.53251076,0.5178718,0.50597501,0.48406869,0.40863004,0.3720392,0.37137026,0.37091923,0.36571679]","[false,false,false,true,false,false,false,false,false,false]"
mit60001_rerank_46564f781c27d679,cross_encoder_ms_marco_minilm_l6_v2,mit60001-q-040,50,5,0.2,5,cross_encoder_raw_logit,"[""9H6muyZjms0:semantic_cosine_wp240_v1:49"",""9H6muyZjms0:semantic_cosine_wp240_v1:31"",""9H6muyZjms0:semantic_cosine_wp240_v1:50""]","[-1.0043354,-2.04666686,-2.30255079]","[false,false,false]","[""9H6muyZjms0:semantic_cosine_wp240_v1:49"",""9H6muyZjms0:semantic_cosine_wp240_v1:31"",""9H6muyZjms0:semantic_cosine_wp240_v1:50"",""9H6muyZjms0:semantic_cosine_wp240_v1:51"",""9H6muyZjms0:semantic_cosine_wp240_v1:52"",""9H6muyZjms0:semantic_cosine_wp240_v1:41"",""9H6muyZjms0:semantic_cosine_wp240_v1:38"",""9H6muyZjms0:semantic_cosine_wp240_v1:32"",""9H6muyZjms0:semantic_cosine_wp240_v1:35"",""9H6muyZjms0:semantic_cosine_wp240_v1:37""]","[-1.0043354,-2.04666686,-2.30255079,-3.02088284,-4.35348034,-6.49003696,-7.08675909,-7.09559345,-8.47471619,-9.17183685]","[false,false,false,false,true,false,false,false,false,false]"
mit60001_rerank_46564f781c27d679,dense_baseline_v1,mit60001-q-041,50,5,0.2,9,dense_cosine,"[""vqn_yk5aFcI:semantic_cosine_wp240_v1:0"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:42"",""2__KumJsGXc:semantic_cosine_wp240_v1:0""]","[0.53165722,0.51243562,0.4876281]","[false,false,false]","[""vqn_yk5aFcI:semantic_cosine_wp240_v1:0"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:42"",""2__KumJsGXc:semantic_cosine_wp240_v1:0"",""FlGjISF3l78:semantic_cosine_wp240_v1:12"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:13"",""FlGjISF3l78:semantic_cosine_wp240_v1:7"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:16"",""FlGjISF3l78:semantic_cosine_wp240_v1:51"",""FlGjISF3l78:semantic_cosine_wp240_v1:4"",""FlGjISF3l78:semantic_cosine_wp240_v1:34""]","[0.53165722,0.51243562,0.4876281,0.48694143,0.48162574,0.47791219,0.46861929,0.46569696,0.44987512,0.44064832]","[false,false,false,false,true,false,false,false,true,false]"
mit60001_rerank_46564f781c27d679,cross_encoder_ms_marco_minilm_l6_v2,mit60001-q-041,50,6,0.166666667,12,cross_encoder_raw_logit,"[""FlGjISF3l78:semantic_cosine_wp240_v1:7"",""FlGjISF3l78:semantic_cosine_wp240_v1:52"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:22""]","[3.31707811,2.42267132,1.68261087]","[false,false,false]","[""FlGjISF3l78:semantic_cosine_wp240_v1:7"",""FlGjISF3l78:semantic_cosine_wp240_v1:52"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:22"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:42"",""FlGjISF3l78:semantic_cosine_wp240_v1:6"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:13"",""FlGjISF3l78:semantic_cosine_wp240_v1:12"",""FlGjISF3l78:semantic_cosine_wp240_v1:5"",""FlGjISF3l78:semantic_cosine_wp240_v1:51"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:21""]","[3.31707811,2.42267132,1.68261087,1.54879618,1.20510268,0.55041814,-1.11225915,-1.45769656,-1.66219258,-2.21971893]","[false,false,false,false,false,true,false,false,false,false]"
