retrieval_run_id,chunking_config_id,question_id,question,category,ground_truth_range_count,ground_truth_video_ids_json,corpus_chunk_count,first_relevant_rank,reciprocal_rank,chunks_to_full_coverage,recall_at_1,evidence_ranges_covered_at_1,evidence_range_recall_at_1,full_evidence_coverage_at_1,recall_at_3,evidence_ranges_covered_at_3,evidence_range_recall_at_3,full_evidence_coverage_at_3,recall_at_5,evidence_ranges_covered_at_5,evidence_range_recall_at_5,full_evidence_coverage_at_5,recall_at_10,evidence_ranges_covered_at_10,evidence_range_recall_at_10,full_evidence_coverage_at_10,top_10_chunk_ids_json,top_10_scores_json,top_10_video_ids_json,top_10_start_seconds_json,top_10_end_seconds_json,top_10_relevant_flags_json,top_10_covered_range_indices_json,manual_judgment
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-010,What is the difference between mutable and immutable objects?,confusable,1,"[""RvRKT-jXvko""]",861,12,0.083333333,12,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,"[""RvRKT-jXvko:semantic_cosine_wp240_v1:2"",""RvRKT-jXvko:semantic_cosine_wp240_v1:48"",""RvRKT-jXvko:semantic_cosine_wp240_v1:43"",""RvRKT-jXvko:semantic_cosine_wp240_v1:44"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:1"",""RvRKT-jXvko:semantic_cosine_wp240_v1:24"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:6"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:65"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:3"",""SE4P7IVCunE:semantic_cosine_wp240_v1:13""]","[0.56604707,0.53874242,0.52488363,0.4447428,0.43061721,0.40145403,0.38420266,0.38302183,0.37517944,0.36922339]","[""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""WPSeyjX1-4s"",""RvRKT-jXvko"",""-DP1i2ZU9gk"",""WPSeyjX1-4s"",""-DP1i2ZU9gk"",""SE4P7IVCunE""]","[98.11,2033.64,1818.84,1883.55,53.07,1009.75,262.83,2356.74,141.32,638.892]","[134.64,2061.969,1883.55,1919.62,102.36,1049.77,296.99,2396.42,170.15,677.574]","[false,false,false,false,false,false,false,false,false,false]","[[],[],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-014,What is the difference between a Python list and a dictionary?,concept_explanation,1,"[""WPSeyjX1-4s""]",861,30,0.033333333,30,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,"[""-DP1i2ZU9gk:semantic_cosine_wp240_v1:7"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:70"",""RvRKT-jXvko:semantic_cosine_wp240_v1:24"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:59"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:2"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:35"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:64"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:8"",""RvRKT-jXvko:semantic_cosine_wp240_v1:43"",""7lQXYl_L28w:semantic_cosine_wp240_v1:84""]","[0.6275661,0.62366724,0.58087552,0.57847297,0.5774489,0.57150763,0.56315696,0.53834504,0.53326559,0.52786136]","[""-DP1i2ZU9gk"",""WPSeyjX1-4s"",""RvRKT-jXvko"",""WPSeyjX1-4s"",""-DP1i2ZU9gk"",""-DP1i2ZU9gk"",""WPSeyjX1-4s"",""-DP1i2ZU9gk"",""RvRKT-jXvko"",""7lQXYl_L28w""]","[296.99,2537.96,1009.75,2147.04,107.88,1594.11,2317.64,329.03,1818.84,2890.43]","[329.03,2573.17,1049.77,2175.43,141.32,1634.24,2356.74,385.56,1883.55,2919.11]","[false,false,false,false,false,false,false,false,false,false]","[[],[],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-015,"According to the course, how is using the shell different from using the editor?",factual,1,"[""nykOeWgQcHM""]",861,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""nykOeWgQcHM:semantic_cosine_wp240_v1:39"",""nykOeWgQcHM:semantic_cosine_wp240_v1:46"",""nykOeWgQcHM:semantic_cosine_wp240_v1:44"",""nykOeWgQcHM:semantic_cosine_wp240_v1:7"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:25"",""9H6muyZjms0:semantic_cosine_wp240_v1:30"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:5"",""nykOeWgQcHM:semantic_cosine_wp240_v1:6"",""Y6J8I056Ffw:semantic_cosine_wp240_v1:0"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:13""]","[0.47426686,0.41030094,0.34014827,0.33436307,0.32796788,0.31255776,0.31245953,0.30965593,0.30283046,0.30116498]","[""nykOeWgQcHM"",""nykOeWgQcHM"",""nykOeWgQcHM"",""nykOeWgQcHM"",""WPSeyjX1-4s"",""9H6muyZjms0"",""o9nW0uBqvEo"",""nykOeWgQcHM"",""Y6J8I056Ffw"",""-DP1i2ZU9gk""]","[1739.92,2038.296,1951.91,306.07,929.15,1239.99,244.69,261.01,0.79,572.86]","[1791.52,2078.71,2003.16,350.57,957.37,1286.42,291.47,306.07,49.16,618.655]","[true,false,false,false,false,false,false,false,false,false]","[[1],[],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-016,"According to the course, what does an assertion check in a program?",factual,3,"[""9H6muyZjms0""]",861,1,1.0,3,1,1,0.333333333,0,1,3,1.0,1,1,3,1.0,1,1,3,1.0,1,"[""9H6muyZjms0:semantic_cosine_wp240_v1:51"",""9H6muyZjms0:semantic_cosine_wp240_v1:49"",""9H6muyZjms0:semantic_cosine_wp240_v1:52"",""9H6muyZjms0:semantic_cosine_wp240_v1:50"",""nykOeWgQcHM:semantic_cosine_wp240_v1:25"",""0jljZRnHwOI:semantic_cosine_wp240_v1:29"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:17"",""9H6muyZjms0:semantic_cosine_wp240_v1:31"",""0jljZRnHwOI:semantic_cosine_wp240_v1:25"",""4WtaFLayz_w:semantic_cosine_wp240_v1:6""]","[0.69846094,0.6309005,0.56945908,0.54555351,0.51883769,0.49496073,0.46321169,0.46150422,0.45665535,0.45483625]","[""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""nykOeWgQcHM"",""0jljZRnHwOI"",""WPSeyjX1-4s"",""9H6muyZjms0"",""0jljZRnHwOI"",""4WtaFLayz_w""]","[2375.75,2235.36,2432.15,2311.12,1102.2,1365.74,639.9,1286.42,1180.19,247.65]","[2432.15,2311.12,2485.26,2372.52,1160.81,1408.47,668.82,1338.42,1233.16,258.5]","[true,true,true,true,false,false,false,false,false,false]","[[2],[1],[3],[1,2],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-017,What does the course say is the purpose of exception handling?,factual,2,"[""9H6muyZjms0""]",861,3,0.333333333,5,0,0,0.0,0,1,1,0.5,0,1,2,1.0,1,1,2,1.0,1,"[""9H6muyZjms0:semantic_cosine_wp240_v1:31"",""9H6muyZjms0:semantic_cosine_wp240_v1:37"",""9H6muyZjms0:semantic_cosine_wp240_v1:41"",""9H6muyZjms0:semantic_cosine_wp240_v1:32"",""9H6muyZjms0:semantic_cosine_wp240_v1:35"",""9H6muyZjms0:semantic_cosine_wp240_v1:38"",""9H6muyZjms0:semantic_cosine_wp240_v1:33"",""nykOeWgQcHM:semantic_cosine_wp240_v1:8"",""9H6muyZjms0:semantic_cosine_wp240_v1:49"",""9H6muyZjms0:semantic_cosine_wp240_v1:50""]","[0.64614534,0.49541238,0.46571487,0.4619723,0.46154773,0.43301329,0.38316101,0.3749021,0.37460703,0.37389523]","[""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""nykOeWgQcHM"",""9H6muyZjms0"",""9H6muyZjms0""]","[1286.42,1605.09,1799.8,1338.42,1479.98,1670.0,1397.23,350.57,2235.36,2311.12]","[1338.42,1670.0,1872.27,1391.59,1558.59,1717.08,1443.59,375.68,2311.12,2372.52]","[false,false,true,false,true,false,false,false,false,false]","[[],[],[2],[],[1],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-018,What does black-box testing examine according to the course?,factual,1,"[""9H6muyZjms0""]",861,2,0.5,2,0,0,0.0,0,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""9H6muyZjms0:semantic_cosine_wp240_v1:15"",""9H6muyZjms0:semantic_cosine_wp240_v1:13"",""9H6muyZjms0:semantic_cosine_wp240_v1:14"",""nykOeWgQcHM:semantic_cosine_wp240_v1:25"",""9H6muyZjms0:semantic_cosine_wp240_v1:9"",""9H6muyZjms0:semantic_cosine_wp240_v1:0"",""9H6muyZjms0:semantic_cosine_wp240_v1:49"",""nykOeWgQcHM:semantic_cosine_wp240_v1:5"",""9H6muyZjms0:semantic_cosine_wp240_v1:11"",""9H6muyZjms0:semantic_cosine_wp240_v1:17""]","[0.57653445,0.51639974,0.44266474,0.37776184,0.37523043,0.37416595,0.34689003,0.34272298,0.34247154,0.33572695]","[""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""nykOeWgQcHM"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""nykOeWgQcHM"",""9H6muyZjms0"",""9H6muyZjms0""]","[607.15,511.92,556.71,1102.2,356.08,0.79,2235.36,215.39,431.63,704.48]","[665.26,556.71,607.15,1160.81,397.91,44.1,2311.12,261.01,458.82,769.08]","[false,true,false,false,false,false,false,false,false,false]","[[],[1],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-019,"According to the lecture, what is the goal of bisection search?",factual,1,"[""6LOwPhPDwVc""]",861,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""6LOwPhPDwVc:semantic_cosine_wp240_v1:2"",""SE4P7IVCunE:semantic_cosine_wp240_v1:53"",""7lQXYl_L28w:semantic_cosine_wp240_v1:13"",""SE4P7IVCunE:semantic_cosine_wp240_v1:52"",""SE4P7IVCunE:semantic_cosine_wp240_v1:29"",""SE4P7IVCunE:semantic_cosine_wp240_v1:47"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:3"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:4"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:8"",""SE4P7IVCunE:semantic_cosine_wp240_v1:54""]","[0.71012068,0.70699447,0.67726964,0.59924686,0.53084648,0.47611514,0.45891234,0.43748939,0.43558595,0.42731762]","[""6LOwPhPDwVc"",""SE4P7IVCunE"",""7lQXYl_L28w"",""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""6LOwPhPDwVc"",""6LOwPhPDwVc"",""6LOwPhPDwVc"",""SE4P7IVCunE""]","[95.67,2389.06,478.2,2334.462,1339.95,2114.15,144.96,185.54,310.307,2420.97]","[144.96,2420.97,513.1,2386.49,1369.27,2157.275,185.54,225.02,339.16,2466.4]","[true,false,false,false,false,false,false,false,false,false]","[[1],[],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-020,"How does the lecture use len, indexing, and slicing to inspect or extract parts of a string?",factual,2,"[""SE4P7IVCunE""]",861,1,1.0,3,1,1,0.5,0,1,2,1.0,1,1,2,1.0,1,1,2,1.0,1,"[""SE4P7IVCunE:semantic_cosine_wp240_v1:4"",""SE4P7IVCunE:semantic_cosine_wp240_v1:12"",""SE4P7IVCunE:semantic_cosine_wp240_v1:9"",""SE4P7IVCunE:semantic_cosine_wp240_v1:3"",""SE4P7IVCunE:semantic_cosine_wp240_v1:10"",""SE4P7IVCunE:semantic_cosine_wp240_v1:5"",""SE4P7IVCunE:semantic_cosine_wp240_v1:6"",""SE4P7IVCunE:semantic_cosine_wp240_v1:20"",""RvRKT-jXvko:semantic_cosine_wp240_v1:4"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:1""]","[0.60923719,0.56077111,0.55726361,0.52981186,0.5234772,0.49816164,0.47897005,0.47883791,0.46703857,0.46416399]","[""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""RvRKT-jXvko"",""MjbuarJ7SE0""]","[188.31,592.44,406.48,150.77,466.01,236.05,287.52,907.065,174.92,44.63]","[236.05,638.892,466.01,188.31,527.28,287.52,335.49,948.46,223.66,78.92]","[true,false,true,true,true,false,false,false,false,false]","[[1],[],[2],[1],[2],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-021,How does the course explain the role of Boolean comparisons in branching?,concept_explanation,1,"[""0jljZRnHwOI""]",861,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""0jljZRnHwOI:semantic_cosine_wp240_v1:20"",""FlGjISF3l78:semantic_cosine_wp240_v1:64"",""SE4P7IVCunE:semantic_cosine_wp240_v1:28"",""9H6muyZjms0:semantic_cosine_wp240_v1:16"",""0jljZRnHwOI:semantic_cosine_wp240_v1:32"",""9H6muyZjms0:semantic_cosine_wp240_v1:18"",""9H6muyZjms0:semantic_cosine_wp240_v1:17"",""0jljZRnHwOI:semantic_cosine_wp240_v1:31"",""SE4P7IVCunE:semantic_cosine_wp240_v1:1"",""0jljZRnHwOI:semantic_cosine_wp240_v1:29""]","[0.59559476,0.47188708,0.4315446,0.42258,0.41678733,0.41439536,0.40203536,0.40056562,0.39569074,0.38659418]","[""0jljZRnHwOI"",""FlGjISF3l78"",""SE4P7IVCunE"",""9H6muyZjms0"",""0jljZRnHwOI"",""9H6muyZjms0"",""9H6muyZjms0"",""0jljZRnHwOI"",""SE4P7IVCunE"",""0jljZRnHwOI""]","[977.22,2723.83,1298.006,665.26,1513.51,769.08,704.48,1455.84,46.54,1365.74]","[1035.157,2774.41,1339.95,704.48,1582.76,822.81,769.08,1513.51,99.71,1408.47]","[true,false,false,false,false,false,false,false,false,false]","[[1],[],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-022,Why is a dictionary more suitable than a list for key-value lookup?,concept_explanation,3,"[""WPSeyjX1-4s"",""7lQXYl_L28w""]",861,3,0.333333333,9,0,0,0.0,0,1,1,0.333333333,0,1,1,0.333333333,0,1,3,1.0,1,"[""WPSeyjX1-4s:semantic_cosine_wp240_v1:64"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:59"",""7lQXYl_L28w:semantic_cosine_wp240_v1:84"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:65"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:61"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:70"",""7lQXYl_L28w:semantic_cosine_wp240_v1:85"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:79"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:67"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:66""]","[0.64763308,0.63486886,0.63342452,0.63240063,0.6302951,0.59118927,0.57030153,0.51166457,0.50749975,0.487391]","[""WPSeyjX1-4s"",""WPSeyjX1-4s"",""7lQXYl_L28w"",""WPSeyjX1-4s"",""WPSeyjX1-4s"",""WPSeyjX1-4s"",""7lQXYl_L28w"",""WPSeyjX1-4s"",""WPSeyjX1-4s"",""WPSeyjX1-4s""]","[2317.64,2147.04,2890.43,2356.74,2212.45,2537.96,2919.11,2862.572,2433.0,2396.42]","[2356.74,2175.43,2919.11,2396.42,2242.33,2573.17,2952.358,2893.41,2465.832,2433.0]","[false,false,true,false,false,false,true,false,true,true]","[[],[],[3],[],[],[],[2,3],[],[1],[1]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-023,How does the course explain abstraction when functions are used in a program?,concept_explanation,2,"[""6LOwPhPDwVc"",""MjbuarJ7SE0""]",861,6,0.166666667,12,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,0.5,0,"[""RvRKT-jXvko:semantic_cosine_wp240_v1:0"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:54"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:6"",""nykOeWgQcHM:semantic_cosine_wp240_v1:7"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:11"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:12"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:13"",""nykOeWgQcHM:semantic_cosine_wp240_v1:6"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:13"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:14""]","[0.58925653,0.57602572,0.5745492,0.56020552,0.53336871,0.53330469,0.53314877,0.52540088,0.52024442,0.51520902]","[""RvRKT-jXvko"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""nykOeWgQcHM"",""-DP1i2ZU9gk"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""nykOeWgQcHM"",""-DP1i2ZU9gk"",""MjbuarJ7SE0""]","[0.79,2418.06,247.841,306.07,471.76,499.51,548.63,261.01,572.86,586.27]","[59.487,2460.99,280.32,350.57,525.627,548.63,586.27,306.07,618.655,626.15]","[false,false,false,false,false,true,false,false,false,false]","[[],[],[],[],[],[2],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-025,How does the course explain the role of inheritance in object-oriented programming?,concept_explanation,1,"[""FlGjISF3l78""]",861,2,0.5,2,0,0,0.0,0,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""FlGjISF3l78:semantic_cosine_wp240_v1:1"",""FlGjISF3l78:semantic_cosine_wp240_v1:32"",""FlGjISF3l78:semantic_cosine_wp240_v1:7"",""8s0d87sjy1A:semantic_cosine_wp240_v1:1"",""FlGjISF3l78:semantic_cosine_wp240_v1:38"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:0"",""FlGjISF3l78:semantic_cosine_wp240_v1:34"",""FlGjISF3l78:semantic_cosine_wp240_v1:31"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:16"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:13""]","[0.66098142,0.55627233,0.54861915,0.53997886,0.53362584,0.52785635,0.51774311,0.51185197,0.51025605,0.50881219]","[""FlGjISF3l78"",""FlGjISF3l78"",""FlGjISF3l78"",""8s0d87sjy1A"",""FlGjISF3l78"",""-DP1i2ZU9gk"",""FlGjISF3l78"",""FlGjISF3l78"",""-DP1i2ZU9gk"",""-DP1i2ZU9gk""]","[70.64,1401.684,339.65,54.79,1640.77,0.79,1482.79,1359.91,704.49,572.86]","[114.219,1430.8,372.44,91.98,1687.1,58.21,1537.9,1401.684,741.82,618.655]","[false,true,false,false,false,false,false,true,false,false]","[[],[1],[],[],[],[],[],[1],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-026,What happens when a list element is accessed using an index?,code_behavior,2,"[""o9nW0uBqvEo"",""-DP1i2ZU9gk""]",861,1,1.0,4,1,1,0.5,0,1,1,0.5,0,1,2,1.0,1,1,2,1.0,1,"[""-DP1i2ZU9gk:semantic_cosine_wp240_v1:8"",""RvRKT-jXvko:semantic_cosine_wp240_v1:23"",""7lQXYl_L28w:semantic_cosine_wp240_v1:16"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:67"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:58"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:5"",""7lQXYl_L28w:semantic_cosine_wp240_v1:20"",""7lQXYl_L28w:semantic_cosine_wp240_v1:84"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:7"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:34""]","[0.61201906,0.55648112,0.51597357,0.51572359,0.50604159,0.50445247,0.48538429,0.48414055,0.48125839,0.47792405]","[""-DP1i2ZU9gk"",""RvRKT-jXvko"",""7lQXYl_L28w"",""o9nW0uBqvEo"",""WPSeyjX1-4s"",""6LOwPhPDwVc"",""7lQXYl_L28w"",""7lQXYl_L28w"",""-DP1i2ZU9gk"",""o9nW0uBqvEo""]","[329.03,965.16,571.655,2579.93,2104.69,225.02,680.56,2890.43,296.99,1319.322]","[385.56,1009.75,604.2,2622.49,2147.04,258.63,709.92,2919.11,329.03,1359.6]","[true,false,false,true,false,false,false,false,true,false]","[[2],[],[],[1],[],[],[],[],[2],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-027,How does a for loop process the characters in a string?,code_behavior,1,"[""SE4P7IVCunE""]",861,3,0.333333333,3,0,0,0.0,0,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""SE4P7IVCunE:semantic_cosine_wp240_v1:17"",""zYVWQpCitKQ:semantic_cosine_wp240_v1:1"",""SE4P7IVCunE:semantic_cosine_wp240_v1:21"",""SE4P7IVCunE:semantic_cosine_wp240_v1:3"",""SE4P7IVCunE:semantic_cosine_wp240_v1:4"",""SE4P7IVCunE:semantic_cosine_wp240_v1:23"",""4WtaFLayz_w:semantic_cosine_wp240_v1:1"",""SE4P7IVCunE:semantic_cosine_wp240_v1:19"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:1"",""0jljZRnHwOI:semantic_cosine_wp240_v1:6""]","[0.60086536,0.59455287,0.59405643,0.58605385,0.57069397,0.56537944,0.56162727,0.55694157,0.54587007,0.53932208]","[""SE4P7IVCunE"",""zYVWQpCitKQ"",""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""4WtaFLayz_w"",""SE4P7IVCunE"",""MjbuarJ7SE0"",""0jljZRnHwOI""]","[781.88,54.12,948.46,150.77,188.31,1059.32,40.666,861.83,44.63,292.85]","[825.94,94.96,1010.92,188.31,236.05,1089.22,67.931,907.065,78.92,333.5]","[false,false,true,false,false,false,false,false,false,false]","[[],[],[1],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-029,How does a function return a value to its caller?,code_behavior,1,"[""MjbuarJ7SE0""]",861,2,0.5,2,0,0,0.0,0,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""MjbuarJ7SE0:semantic_cosine_wp240_v1:27"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:20"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:21"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:16"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:22"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:37"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:23"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:36"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:29"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:26""]","[0.65063053,0.63251448,0.57477963,0.57101452,0.55582875,0.55366886,0.55215544,0.55086684,0.5273068,0.51558667]","[""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0""]","[1203.66,867.35,913.58,673.257,976.88,1652.26,1028.079,1610.01,1310.29,1171.651]","[1258.52,913.58,976.88,730.18,1028.079,1702.59,1074.15,1652.26,1365.27,1203.66]","[false,true,true,false,false,false,false,false,false,false]","[[],[1],[1],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-030,What role does self play when a method is called on an object?,code_behavior,2,"[""-DP1i2ZU9gk""]",861,1,1.0,2,1,1,0.5,0,1,2,1.0,1,1,2,1.0,1,1,2,1.0,1,"[""-DP1i2ZU9gk:semantic_cosine_wp240_v1:21"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:22"",""FlGjISF3l78:semantic_cosine_wp240_v1:5"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:7"",""FlGjISF3l78:semantic_cosine_wp240_v1:3"",""FlGjISF3l78:semantic_cosine_wp240_v1:39"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:24"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:34"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:28"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:25""]","[0.64769745,0.59968829,0.58524549,0.54760122,0.53446507,0.52129906,0.51155138,0.48152354,0.47763109,0.47455269]","[""-DP1i2ZU9gk"",""-DP1i2ZU9gk"",""FlGjISF3l78"",""WPSeyjX1-4s"",""FlGjISF3l78"",""FlGjISF3l78"",""-DP1i2ZU9gk"",""-DP1i2ZU9gk"",""-DP1i2ZU9gk"",""-DP1i2ZU9gk""]","[917.59,954.54,239.89,278.22,167.28,1687.1,1080.34,1557.62,1293.79,1141.94]","[954.54,1013.37,284.37,308.1,204.45,1716.17,1139.38,1594.11,1351.11,1189.74]","[true,true,false,false,false,false,false,false,false,false]","[[2],[1,2],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-031,What happens when a list is mutated through one of several aliases?,code_behavior,2,"[""RvRKT-jXvko""]",861,3,0.333333333,5,0,0,0.0,0,1,1,0.5,0,1,2,1.0,1,1,2,1.0,1,"[""RvRKT-jXvko:semantic_cosine_wp240_v1:47"",""RvRKT-jXvko:semantic_cosine_wp240_v1:37"",""RvRKT-jXvko:semantic_cosine_wp240_v1:49"",""RvRKT-jXvko:semantic_cosine_wp240_v1:33"",""RvRKT-jXvko:semantic_cosine_wp240_v1:44"",""RvRKT-jXvko:semantic_cosine_wp240_v1:27"",""RvRKT-jXvko:semantic_cosine_wp240_v1:43"",""SrkqbLOQcEo:semantic_cosine_wp240_v1:1"",""SrkqbLOQcEo:semantic_cosine_wp240_v1:3"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:1""]","[0.64767075,0.63116598,0.5633269,0.54920876,0.53193498,0.5067091,0.49601167,0.48582494,0.48568997,0.47223973]","[""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""SrkqbLOQcEo"",""SrkqbLOQcEo"",""WPSeyjX1-4s""]","[1995.16,1583.85,2061.969,1430.22,1883.55,1168.32,1818.84,53.41,119.24,53.07]","[2033.64,1629.99,2105.64,1465.63,1919.62,1216.54,1883.55,85.35,169.75,102.36]","[false,false,true,false,true,false,true,false,false,false]","[[],[],[1],[],[2],[],[2],[],[],[]]",
